recorded_at,plate_sequence,object_category,defect_name,source_image,source_relative_path,original_copied_image,plate_image,reason,status
2026-07-15T22:44:53+08:00,,beaker,powder_residue,D:\学校\假期\container-1\empty_container\beaker\powder_residue\bottom_powder_residue\transfer_stage-002\view_003_rgb.png,empty_container/beaker/powder_residue/bottom_powder_residue/transfer_stage-002/view_003_rgb.png,,,global_delete_from_box;archive_sequence=000214;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,powder_residue,D:\学校\假期\container-1\empty_container\beaker\powder_residue\bottom_powder_residue\transfer_stage-002\view_004_rgb.png,empty_container/beaker/powder_residue/bottom_powder_residue/transfer_stage-002/view_004_rgb.png,,,global_delete_from_box;archive_sequence=000215;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,powder_residue,D:\学校\假期\container-1\empty_container\beaker\powder_residue\bottom_powder_residue\transfer_stage-002\view_005_rgb.png,empty_container/beaker/powder_residue/bottom_powder_residue/transfer_stage-002/view_005_rgb.png,,,global_delete_from_box;archive_sequence=000216;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,powder_residue,D:\学校\假期\container-1\empty_container\beaker\powder_residue\crystalline_residue\beaker_sample_carousel-004\view_001_rgb.png,empty_container/beaker/powder_residue/crystalline_residue/beaker_sample_carousel-004/view_001_rgb.png,,,global_delete_from_box;archive_sequence=000243;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,powder_residue,D:\学校\假期\container-1\empty_container\beaker\powder_residue\crystalline_residue\beaker_sample_carousel-004\view_003_rgb.png,empty_container/beaker/powder_residue/crystalline_residue/beaker_sample_carousel-004/view_003_rgb.png,,,global_delete_from_box;archive_sequence=000244;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,powder_residue,D:\学校\假期\container-1\empty_container\beaker\powder_residue\crystalline_residue\beaker_sample_carousel-004\view_002_rgb.png,empty_container/beaker/powder_residue/crystalline_residue/beaker_sample_carousel-004/view_002_rgb.png,,,global_delete_from_box;archive_sequence=000245;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,powder_residue,D:\学校\假期\container-1\empty_container\beaker\powder_residue\crystalline_residue\beaker_sample_carousel-004\view_004_rgb.png,empty_container/beaker/powder_residue/crystalline_residue/beaker_sample_carousel-004/view_004_rgb.png,,,global_delete_from_box;archive_sequence=000246;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,powder_residue,D:\学校\假期\container-1\empty_container\beaker\powder_residue\crystalline_residue\beaker_sample_carousel-004\view_005_rgb.png,empty_container/beaker/powder_residue/crystalline_residue/beaker_sample_carousel-004/view_005_rgb.png,,,global_delete_from_box;archive_sequence=000248;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\pigment_stain\magnetic_stirrer_01-002\view_001_rgb.png,empty_container/beaker/stain/pigment_stain/magnetic_stirrer_01-002/view_001_rgb.png,,,global_delete_from_box;archive_sequence=000293;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\pigment_stain\beaker_sample_carousel-002\view_002_rgb.png,empty_container/beaker/stain/pigment_stain/beaker_sample_carousel-002/view_002_rgb.png,,,global_delete_from_box;archive_sequence=000308;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\pigment_stain\beaker_sample_carousel-002\view_005_rgb.png,empty_container/beaker/stain/pigment_stain/beaker_sample_carousel-002/view_005_rgb.png,,,global_delete_from_box;archive_sequence=000309;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\pigment_stain\beaker_sample_carousel-002\view_001_rgb.png,empty_container/beaker/stain/pigment_stain/beaker_sample_carousel-002/view_001_rgb.png,,,global_delete_from_box;archive_sequence=000310;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\magnetic_stirrer_01-001\view_001_rgb.png,empty_container/beaker/stain/water_stain/magnetic_stirrer_01-001/view_001_rgb.png,,,global_delete_from_box;archive_sequence=000361;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\magnetic_stirrer_01-001\view_002_rgb.png,empty_container/beaker/stain/water_stain/magnetic_stirrer_01-001/view_002_rgb.png,,,global_delete_from_box;archive_sequence=000362;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\magnetic_stirrer_01-002\view_001_rgb.png,empty_container/beaker/stain/water_stain/magnetic_stirrer_01-002/view_001_rgb.png,,,global_delete_from_box;archive_sequence=000364;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\magnetic_stirrer_01-002\view_004_rgb.png,empty_container/beaker/stain/water_stain/magnetic_stirrer_01-002/view_004_rgb.png,,,global_delete_from_box;archive_sequence=000365;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\magnetic_stirrer_01-002\view_002_rgb.png,empty_container/beaker/stain/water_stain/magnetic_stirrer_01-002/view_002_rgb.png,,,global_delete_from_box;archive_sequence=000366;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\magnetic_stirrer_01-002\view_003_rgb.png,empty_container/beaker/stain/water_stain/magnetic_stirrer_01-002/view_003_rgb.png,,,global_delete_from_box;archive_sequence=000367;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\magnetic_stirrer_01-002\view_005_rgb.png,empty_container/beaker/stain/water_stain/magnetic_stirrer_01-002/view_005_rgb.png,,,global_delete_from_box;archive_sequence=000368;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\magnetic_stirrer_02-001\view_001_rgb.png,empty_container/beaker/stain/water_stain/magnetic_stirrer_02-001/view_001_rgb.png,,,global_delete_from_box;archive_sequence=000369;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\magnetic_stirrer_02-001\view_002_rgb.png,empty_container/beaker/stain/water_stain/magnetic_stirrer_02-001/view_002_rgb.png,,,global_delete_from_box;archive_sequence=000370;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\magnetic_stirrer_02-002\view_001_rgb.png,empty_container/beaker/stain/water_stain/magnetic_stirrer_02-002/view_001_rgb.png,,,global_delete_from_box;archive_sequence=000371;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\magnetic_stirrer_02-002\view_002_rgb.png,empty_container/beaker/stain/water_stain/magnetic_stirrer_02-002/view_002_rgb.png,,,global_delete_from_box;archive_sequence=000372;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-001\view_006_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-001/view_006_rgb.png,,,global_delete_from_box;archive_sequence=000373;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-001\view_007_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-001/view_007_rgb.png,,,global_delete_from_box;archive_sequence=000374;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-001\view_008_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-001/view_008_rgb.png,,,global_delete_from_box;archive_sequence=000375;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-001\view_010_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-001/view_010_rgb.png,,,global_delete_from_box;archive_sequence=000376;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-001\view_009_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-001/view_009_rgb.png,,,global_delete_from_box;archive_sequence=000377;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-002\view_007_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-002/view_007_rgb.png,,,global_delete_from_box;archive_sequence=000378;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-002\view_006_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-002/view_006_rgb.png,,,global_delete_from_box;archive_sequence=000379;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-002\view_009_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-002/view_009_rgb.png,,,global_delete_from_box;archive_sequence=000380;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-003\view_007_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-003/view_007_rgb.png,,,global_delete_from_box;archive_sequence=000381;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-002\view_008_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-002/view_008_rgb.png,,,global_delete_from_box;archive_sequence=000382;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-003\view_009_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-003/view_009_rgb.png,,,global_delete_from_box;archive_sequence=000383;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-003\view_010_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-003/view_010_rgb.png,,,global_delete_from_box;archive_sequence=000384;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-003\view_006_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-003/view_006_rgb.png,,,global_delete_from_box;archive_sequence=000385;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-004\view_002_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-004/view_002_rgb.png,,,global_delete_from_box;archive_sequence=000387;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-004\view_003_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-004/view_003_rgb.png,,,global_delete_from_box;archive_sequence=000388;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-004\view_001_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-004/view_001_rgb.png,,,global_delete_from_box;archive_sequence=000389;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-004\view_005_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-004/view_005_rgb.png,,,global_delete_from_box;archive_sequence=000390;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-005\view_001_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-005/view_001_rgb.png,,,global_delete_from_box;archive_sequence=000391;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-004\view_004_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-004/view_004_rgb.png,,,global_delete_from_box;archive_sequence=000392;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-005\view_003_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-005/view_003_rgb.png,,,global_delete_from_box;archive_sequence=000393;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-005\view_004_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-005/view_004_rgb.png,,,global_delete_from_box;archive_sequence=000394;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-005\view_002_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-005/view_002_rgb.png,,,global_delete_from_box;archive_sequence=000395;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-005\view_005_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-005/view_005_rgb.png,,,global_delete_from_box;archive_sequence=000396;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-006\view_002_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-006/view_002_rgb.png,,,global_delete_from_box;archive_sequence=000397;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-006\view_001_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-006/view_001_rgb.png,,,global_delete_from_box;archive_sequence=000398;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-006\view_004_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-006/view_004_rgb.png,,,global_delete_from_box;archive_sequence=000399;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-006\view_003_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-006/view_003_rgb.png,,,global_delete_from_box;archive_sequence=000400;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\beaker_sample_carousel-006\view_005_rgb.png,empty_container/beaker/stain/water_stain/beaker_sample_carousel-006/view_005_rgb.png,,,global_delete_from_box;archive_sequence=000401;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\mixed_sample_carousel-001\view_001_rgb.png,empty_container/beaker/stain/water_stain/mixed_sample_carousel-001/view_001_rgb.png,,,global_delete_from_box;archive_sequence=000402;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\mixed_sample_carousel-001\view_004_rgb.png,empty_container/beaker/stain/water_stain/mixed_sample_carousel-001/view_004_rgb.png,,,global_delete_from_box;archive_sequence=000403;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\mixed_sample_carousel-001\view_002_rgb.png,empty_container/beaker/stain/water_stain/mixed_sample_carousel-001/view_002_rgb.png,,,global_delete_from_box;archive_sequence=000404;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\mixed_sample_carousel-001\view_003_rgb.png,empty_container/beaker/stain/water_stain/mixed_sample_carousel-001/view_003_rgb.png,,,global_delete_from_box;archive_sequence=000405;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\mixed_sample_carousel-002\view_001_rgb.png,empty_container/beaker/stain/water_stain/mixed_sample_carousel-002/view_001_rgb.png,,,global_delete_from_box;archive_sequence=000406;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\mixed_sample_carousel-001\view_005_rgb.png,empty_container/beaker/stain/water_stain/mixed_sample_carousel-001/view_005_rgb.png,,,global_delete_from_box;archive_sequence=000407;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\mixed_sample_carousel-002\view_002_rgb.png,empty_container/beaker/stain/water_stain/mixed_sample_carousel-002/view_002_rgb.png,,,global_delete_from_box;archive_sequence=000408;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\mixed_sample_carousel-002\view_003_rgb.png,empty_container/beaker/stain/water_stain/mixed_sample_carousel-002/view_003_rgb.png,,,global_delete_from_box;archive_sequence=000409;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\mixed_sample_carousel-002\view_004_rgb.png,empty_container/beaker/stain/water_stain/mixed_sample_carousel-002/view_004_rgb.png,,,global_delete_from_box;archive_sequence=000410;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\mixed_sample_carousel-002\view_005_rgb.png,empty_container/beaker/stain/water_stain/mixed_sample_carousel-002/view_005_rgb.png,,,global_delete_from_box;archive_sequence=000411;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\analytical_balance-001\view_002_rgb.png,empty_container/beaker/stain/water_stain/analytical_balance-001/view_002_rgb.png,,,global_delete_from_box;archive_sequence=000412;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\analytical_balance-001\view_001_rgb.png,empty_container/beaker/stain/water_stain/analytical_balance-001/view_001_rgb.png,,,global_delete_from_box;archive_sequence=000413;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\analytical_balance-001\view_003_rgb.png,empty_container/beaker/stain/water_stain/analytical_balance-001/view_003_rgb.png,,,global_delete_from_box;archive_sequence=000414;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\analytical_balance-002\view_001_rgb.png,empty_container/beaker/stain/water_stain/analytical_balance-002/view_001_rgb.png,,,global_delete_from_box;archive_sequence=000415;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\analytical_balance-001\view_004_rgb.png,empty_container/beaker/stain/water_stain/analytical_balance-001/view_004_rgb.png,,,global_delete_from_box;archive_sequence=000416;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\analytical_balance-001\view_005_rgb.png,empty_container/beaker/stain/water_stain/analytical_balance-001/view_005_rgb.png,,,global_delete_from_box;archive_sequence=000417;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\analytical_balance-002\view_002_rgb.png,empty_container/beaker/stain/water_stain/analytical_balance-002/view_002_rgb.png,,,global_delete_from_box;archive_sequence=000418;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\analytical_balance-002\view_003_rgb.png,empty_container/beaker/stain/water_stain/analytical_balance-002/view_003_rgb.png,,,global_delete_from_box;archive_sequence=000419;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\analytical_balance-002\view_004_rgb.png,empty_container/beaker/stain/water_stain/analytical_balance-002/view_004_rgb.png,,,global_delete_from_box;archive_sequence=000420;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\analytical_balance-002\view_005_rgb.png,empty_container/beaker/stain/water_stain/analytical_balance-002/view_005_rgb.png,,,global_delete_from_box;archive_sequence=000421;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\transfer_stage-001\view_002_rgb.png,empty_container/beaker/stain/water_stain/transfer_stage-001/view_002_rgb.png,,,global_delete_from_box;archive_sequence=000422;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,stain,D:\学校\假期\container-1\empty_container\beaker\stain\water_stain\transfer_stage-002\view_004_rgb.png,empty_container/beaker/stain/water_stain/transfer_stage-002/view_004_rgb.png,,,global_delete_from_box;archive_sequence=000429;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,liquid_residue,D:\学校\假期\container-1\empty_container\beaker\liquid_residue\colorless_liquid\beaker_sample_carousel-001\view_001_rgb.png,empty_container/beaker/liquid_residue/colorless_liquid/beaker_sample_carousel-001/view_001_rgb.png,,,global_delete_from_box;archive_sequence=000443;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,liquid_residue,D:\学校\假期\container-1\empty_container\beaker\liquid_residue\colorless_liquid\beaker_sample_carousel-001\view_003_rgb.png,empty_container/beaker/liquid_residue/colorless_liquid/beaker_sample_carousel-001/view_003_rgb.png,,,global_delete_from_box;archive_sequence=000444;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,liquid_residue,D:\学校\假期\container-1\empty_container\beaker\liquid_residue\colorless_liquid\beaker_sample_carousel-001\view_002_rgb.png,empty_container/beaker/liquid_residue/colorless_liquid/beaker_sample_carousel-001/view_002_rgb.png,,,global_delete_from_box;archive_sequence=000445;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,liquid_residue,D:\学校\假期\container-1\empty_container\beaker\liquid_residue\colorless_liquid\beaker_sample_carousel-001\view_005_rgb.png,empty_container/beaker/liquid_residue/colorless_liquid/beaker_sample_carousel-001/view_005_rgb.png,,,global_delete_from_box;archive_sequence=000447;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,liquid_residue,D:\学校\假期\container-1\empty_container\beaker\liquid_residue\colorless_liquid\beaker_sample_carousel-001\view_004_rgb.png,empty_container/beaker/liquid_residue/colorless_liquid/beaker_sample_carousel-001/view_004_rgb.png,,,global_delete_from_box;archive_sequence=000449;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,liquid_residue,D:\学校\假期\container-1\empty_container\beaker\liquid_residue\colorless_liquid\beaker_sample_carousel-003\view_005_rgb.png,empty_container/beaker/liquid_residue/colorless_liquid/beaker_sample_carousel-003/view_005_rgb.png,,,global_delete_from_box;archive_sequence=000458;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,liquid_residue,D:\学校\假期\container-1\empty_container\beaker\liquid_residue\colorless_liquid\beaker_sample_carousel-003\view_002_rgb.png,empty_container/beaker/liquid_residue/colorless_liquid/beaker_sample_carousel-003/view_002_rgb.png,,,global_delete_from_box;archive_sequence=000459;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,liquid_residue,D:\学校\假期\container-1\empty_container\beaker\liquid_residue\colorless_liquid\beaker_sample_carousel-005\view_002_rgb.png,empty_container/beaker/liquid_residue/colorless_liquid/beaker_sample_carousel-005/view_002_rgb.png,,,global_delete_from_box;archive_sequence=000463;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,liquid_residue,D:\学校\假期\container-1\empty_container\beaker\liquid_residue\colorless_liquid\beaker_sample_carousel-005\view_003_rgb.png,empty_container/beaker/liquid_residue/colorless_liquid/beaker_sample_carousel-005/view_003_rgb.png,,,global_delete_from_box;archive_sequence=000464;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,liquid_residue,D:\学校\假期\container-1\empty_container\beaker\liquid_residue\colorless_liquid\beaker_sample_carousel-005\view_005_rgb.png,empty_container/beaker/liquid_residue/colorless_liquid/beaker_sample_carousel-005/view_005_rgb.png,,,global_delete_from_box;archive_sequence=000465;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,liquid_residue,D:\学校\假期\container-1\empty_container\beaker\liquid_residue\colorless_liquid\beaker_sample_carousel-005\view_004_rgb.png,empty_container/beaker/liquid_residue/colorless_liquid/beaker_sample_carousel-005/view_004_rgb.png,,,global_delete_from_box;archive_sequence=000466;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,liquid_residue,D:\学校\假期\container-1\empty_container\beaker\liquid_residue\colorless_liquid\beaker_sample_carousel-005\view_001_rgb.png,empty_container/beaker/liquid_residue/colorless_liquid/beaker_sample_carousel-005/view_001_rgb.png,,,global_delete_from_box;archive_sequence=000467;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,liquid_residue,D:\学校\假期\container-1\empty_container\beaker\liquid_residue\colorless_liquid\beaker_sample_carousel-006\view_001_rgb.png,empty_container/beaker/liquid_residue/colorless_liquid/beaker_sample_carousel-006/view_001_rgb.png,,,global_delete_from_box;archive_sequence=000468;manual_box_deleted_by_user,unusable
2026-07-15T22:44:53+08:00,,beaker,liquid_residue,D:\学校\假期\container-1\empty_container\beaker\liquid_residue\colorless_liquid\beaker_sample_carousel-006\view_003_rgb.png,empty_container/beaker/liquid_residue/colorless_liquid/beaker_sample_carousel-006/view_003_rgb.png,,,global_delete_from_box;archive_sequence=000469;manual_box_deleted_by_user,unusable
